date,county,state,fips,cases,deaths,new_cases,new_deaths
2020-05-23,Lassen,California,6035.0,2,0,2.0,0.0
2020-05-24,Lassen,California,6035.0,4,0,2.0,0.0
2020-05-25,Lassen,California,6035.0,4,0,0.0,0.0
2020-05-26,Lassen,California,6035.0,4,0,0.0,0.0
2020-05-27,Lassen,California,6035.0,5,0,1.0,0.0
2020-05-28,Lassen,California,6035.0,5,0,0.0,0.0
2020-05-29,Lassen,California,6035.0,5,0,0.0,0.0
2020-05-30,Lassen,California,6035.0,5,0,0.0,0.0
2020-05-31,Lassen,California,6035.0,5,0,0.0,0.0
2020-06-01,Lassen,California,6035.0,5,0,0.0,0.0
2020-06-02,Lassen,California,6035.0,5,0,0.0,0.0
2020-06-03,Lassen,California,6035.0,5,0,0.0,0.0
2020-06-04,Lassen,California,6035.0,5,0,0.0,0.0
2020-06-05,Lassen,California,6035.0,6,0,1.0,0.0
2020-06-06,Lassen,California,6035.0,6,0,0.0,0.0
2020-06-07,Lassen,California,6035.0,6,0,0.0,0.0
2020-06-08,Lassen,California,6035.0,8,0,2.0,0.0
2020-06-09,Lassen,California,6035.0,9,0,1.0,0.0
2020-06-10,Lassen,California,6035.0,9,0,0.0,0.0
2020-06-11,Lassen,California,6035.0,9,0,0.0,0.0
2020-06-12,Lassen,California,6035.0,9,0,0.0,0.0
2020-06-13,Lassen,California,6035.0,9,0,0.0,0.0
2020-06-14,Lassen,California,6035.0,9,0,0.0,0.0
2020-06-15,Lassen,California,6035.0,9,0,0.0,0.0
2020-06-16,Lassen,California,6035.0,9,0,0.0,0.0
2020-06-17,Lassen,California,6035.0,9,0,0.0,0.0
2020-06-18,Lassen,California,6035.0,9,0,0.0,0.0
2020-06-19,Lassen,California,6035.0,9,0,0.0,0.0
2020-06-20,Lassen,California,6035.0,9,0,0.0,0.0
2020-06-21,Lassen,California,6035.0,11,0,2.0,0.0
2020-06-22,Lassen,California,6035.0,11,0,0.0,0.0
2020-06-23,Lassen,California,6035.0,15,0,4.0,0.0
2020-06-24,Lassen,California,6035.0,15,0,0.0,0.0
2020-06-25,Lassen,California,6035.0,74,0,59.0,0.0
2020-06-26,Lassen,California,6035.0,172,0,98.0,0.0
2020-06-27,Lassen,California,6035.0,172,0,0.0,0.0
2020-06-28,Lassen,California,6035.0,220,0,48.0,0.0
2020-06-29,Lassen,California,6035.0,229,0,9.0,0.0
2020-06-30,Lassen,California,6035.0,233,0,4.0,0.0
2020-07-01,Lassen,California,6035.0,233,0,0.0,0.0
2020-07-02,Lassen,California,6035.0,234,0,1.0,0.0
2020-07-03,Lassen,California,6035.0,234,0,0.0,0.0
2020-07-04,Lassen,California,6035.0,242,0,8.0,0.0
2020-07-05,Lassen,California,6035.0,242,0,0.0,0.0
2020-07-06,Lassen,California,6035.0,242,0,0.0,0.0
2020-07-07,Lassen,California,6035.0,267,0,25.0,0.0
2020-07-08,Lassen,California,6035.0,267,0,0.0,0.0
2020-07-09,Lassen,California,6035.0,261,0,-6.0,0.0
2020-07-10,Lassen,California,6035.0,261,0,0.0,0.0
2020-07-11,Lassen,California,6035.0,275,0,14.0,0.0
2020-07-12,Lassen,California,6035.0,337,0,62.0,0.0
2020-07-13,Lassen,California,6035.0,428,0,91.0,0.0
2020-07-14,Lassen,California,6035.0,441,0,13.0,0.0
2020-07-15,Lassen,California,6035.0,473,0,32.0,0.0
2020-07-16,Lassen,California,6035.0,473,0,0.0,0.0
2020-07-17,Lassen,California,6035.0,491,0,18.0,0.0
2020-07-18,Lassen,California,6035.0,491,0,0.0,0.0
2020-07-19,Lassen,California,6035.0,508,0,17.0,0.0
2020-07-20,Lassen,California,6035.0,512,0,4.0,0.0
2020-07-21,Lassen,California,6035.0,515,0,3.0,0.0
2020-07-22,Lassen,California,6035.0,515,0,0.0,0.0
2020-07-23,Lassen,California,6035.0,538,0,23.0,0.0
2020-07-24,Lassen,California,6035.0,555,0,17.0,0.0
2020-07-25,Lassen,California,6035.0,555,0,0.0,0.0
2020-07-26,Lassen,California,6035.0,555,0,0.0,0.0
2020-07-27,Lassen,California,6035.0,558,0,3.0,0.0
2020-07-28,Lassen,California,6035.0,558,0,0.0,0.0
2020-07-29,Lassen,California,6035.0,631,0,73.0,0.0
2020-07-30,Lassen,California,6035.0,631,0,0.0,0.0
2020-07-31,Lassen,California,6035.0,594,0,-37.0,0.0
2020-08-01,Lassen,California,6035.0,598,0,4.0,0.0
2020-08-02,Lassen,California,6035.0,598,0,0.0,0.0
2020-08-03,Lassen,California,6035.0,626,0,28.0,0.0
2020-08-04,Lassen,California,6035.0,632,0,6.0,0.0
2020-08-05,Lassen,California,6035.0,632,0,0.0,0.0
2020-08-06,Lassen,California,6035.0,633,0,1.0,0.0
2020-08-07,Lassen,California,6035.0,638,0,5.0,0.0
2020-08-08,Lassen,California,6035.0,638,0,0.0,0.0
2020-08-09,Lassen,California,6035.0,678,0,40.0,0.0
2020-08-10,Lassen,California,6035.0,683,0,5.0,0.0
2020-08-11,Lassen,California,6035.0,683,0,0.0,0.0
2020-08-12,Lassen,California,6035.0,694,0,11.0,0.0
2020-08-13,Lassen,California,6035.0,694,0,0.0,0.0
2020-08-14,Lassen,California,6035.0,695,0,1.0,0.0
