date,county,state,fips,cases,deaths,new_cases
2020-05-14,Contra Costa,California,6013.0,1089,33,9.0
2020-05-15,Contra Costa,California,6013.0,1100,33,11.0
2020-05-16,Contra Costa,California,6013.0,1121,33,21.0
2020-05-17,Contra Costa,California,6013.0,1146,33,25.0
2020-05-18,Contra Costa,California,6013.0,1155,33,9.0
2020-05-19,Contra Costa,California,6013.0,1192,33,37.0
2020-05-20,Contra Costa,California,6013.0,1209,33,17.0
2020-05-21,Contra Costa,California,6013.0,1234,36,25.0
2020-05-22,Contra Costa,California,6013.0,1259,36,25.0
2020-05-23,Contra Costa,California,6013.0,1296,36,37.0
2020-05-24,Contra Costa,California,6013.0,1321,36,25.0
2020-05-25,Contra Costa,California,6013.0,1336,37,15.0
2020-05-26,Contra Costa,California,6013.0,1353,37,17.0
2020-05-27,Contra Costa,California,6013.0,1375,37,22.0
2020-05-28,Contra Costa,California,6013.0,1384,37,9.0
2020-05-29,Contra Costa,California,6013.0,1404,37,20.0
2020-05-30,Contra Costa,California,6013.0,1426,37,22.0
2020-05-31,Contra Costa,California,6013.0,1450,37,24.0
2020-06-01,Contra Costa,California,6013.0,1468,38,18.0
2020-06-02,Contra Costa,California,6013.0,1506,38,38.0
2020-06-03,Contra Costa,California,6013.0,1513,38,7.0
2020-06-04,Contra Costa,California,6013.0,1547,38,34.0
2020-06-05,Contra Costa,California,6013.0,1577,38,30.0
2020-06-06,Contra Costa,California,6013.0,1633,38,56.0
2020-06-07,Contra Costa,California,6013.0,1668,39,35.0
2020-06-08,Contra Costa,California,6013.0,1706,40,38.0
2020-06-09,Contra Costa,California,6013.0,1774,43,68.0
2020-06-10,Contra Costa,California,6013.0,1798,43,24.0
2020-06-11,Contra Costa,California,6013.0,1829,44,31.0
2020-06-12,Contra Costa,California,6013.0,1877,44,48.0
2020-06-13,Contra Costa,California,6013.0,1921,44,44.0
2020-06-14,Contra Costa,California,6013.0,1959,44,38.0
2020-06-15,Contra Costa,California,6013.0,1983,44,24.0
2020-06-16,Contra Costa,California,6013.0,2026,49,43.0
2020-06-17,Contra Costa,California,6013.0,2071,50,45.0
2020-06-18,Contra Costa,California,6013.0,2111,55,40.0
2020-06-19,Contra Costa,California,6013.0,2148,56,37.0
2020-06-20,Contra Costa,California,6013.0,2240,56,92.0
2020-06-21,Contra Costa,California,6013.0,2294,62,54.0
2020-06-22,Contra Costa,California,6013.0,2369,62,75.0
2020-06-23,Contra Costa,California,6013.0,2454,62,85.0
2020-06-24,Contra Costa,California,6013.0,2523,67,69.0
2020-06-25,Contra Costa,California,6013.0,2576,72,53.0
2020-06-26,Contra Costa,California,6013.0,2676,73,100.0
2020-06-27,Contra Costa,California,6013.0,2688,73,12.0
2020-06-28,Contra Costa,California,6013.0,2802,74,114.0
