date,county,state,fips,cases,deaths,new_cases
2020-04-02,Del Norte,California,6015.0,1,0,1.0
2020-04-03,Del Norte,California,6015.0,1,0,0.0
2020-04-04,Del Norte,California,6015.0,2,0,1.0
2020-04-05,Del Norte,California,6015.0,2,0,0.0
2020-04-06,Del Norte,California,6015.0,2,0,0.0
2020-04-07,Del Norte,California,6015.0,2,0,0.0
2020-04-08,Del Norte,California,6015.0,2,0,0.0
2020-04-09,Del Norte,California,6015.0,2,0,0.0
2020-04-10,Del Norte,California,6015.0,2,0,0.0
2020-04-11,Del Norte,California,6015.0,2,0,0.0
2020-04-12,Del Norte,California,6015.0,2,0,0.0
2020-04-13,Del Norte,California,6015.0,2,0,0.0
2020-04-14,Del Norte,California,6015.0,2,0,0.0
2020-04-15,Del Norte,California,6015.0,2,0,0.0
2020-04-16,Del Norte,California,6015.0,2,0,0.0
2020-04-17,Del Norte,California,6015.0,2,0,0.0
2020-04-18,Del Norte,California,6015.0,2,0,0.0
2020-04-19,Del Norte,California,6015.0,2,0,0.0
2020-04-20,Del Norte,California,6015.0,2,0,0.0
2020-04-21,Del Norte,California,6015.0,2,0,0.0
2020-04-22,Del Norte,California,6015.0,2,0,0.0
2020-04-23,Del Norte,California,6015.0,2,0,0.0
2020-04-24,Del Norte,California,6015.0,2,0,0.0
2020-04-25,Del Norte,California,6015.0,2,0,0.0
2020-04-26,Del Norte,California,6015.0,3,0,1.0
2020-04-27,Del Norte,California,6015.0,3,0,0.0
2020-04-28,Del Norte,California,6015.0,3,0,0.0
2020-04-29,Del Norte,California,6015.0,3,0,0.0
2020-04-30,Del Norte,California,6015.0,3,0,0.0
2020-05-01,Del Norte,California,6015.0,3,0,0.0
2020-05-02,Del Norte,California,6015.0,3,0,0.0
2020-05-03,Del Norte,California,6015.0,3,0,0.0
2020-05-04,Del Norte,California,6015.0,3,0,0.0
2020-05-05,Del Norte,California,6015.0,3,0,0.0
2020-05-06,Del Norte,California,6015.0,3,0,0.0
2020-05-07,Del Norte,California,6015.0,3,0,0.0
2020-05-08,Del Norte,California,6015.0,3,0,0.0
2020-05-09,Del Norte,California,6015.0,3,0,0.0
2020-05-10,Del Norte,California,6015.0,3,0,0.0
2020-05-11,Del Norte,California,6015.0,3,0,0.0
2020-05-12,Del Norte,California,6015.0,3,0,0.0
2020-05-13,Del Norte,California,6015.0,4,0,1.0
2020-05-14,Del Norte,California,6015.0,4,0,0.0
2020-05-15,Del Norte,California,6015.0,4,0,0.0
2020-05-16,Del Norte,California,6015.0,5,0,1.0
2020-05-17,Del Norte,California,6015.0,8,0,3.0
2020-05-18,Del Norte,California,6015.0,8,0,0.0
2020-05-19,Del Norte,California,6015.0,14,0,6.0
2020-05-20,Del Norte,California,6015.0,15,0,1.0
2020-05-21,Del Norte,California,6015.0,20,0,5.0
2020-05-22,Del Norte,California,6015.0,23,0,3.0
2020-05-23,Del Norte,California,6015.0,23,0,0.0
2020-05-24,Del Norte,California,6015.0,23,0,0.0
2020-05-25,Del Norte,California,6015.0,37,0,14.0
2020-05-26,Del Norte,California,6015.0,40,0,3.0
2020-05-27,Del Norte,California,6015.0,43,0,3.0
2020-05-28,Del Norte,California,6015.0,44,0,1.0
2020-05-29,Del Norte,California,6015.0,45,0,1.0
2020-05-30,Del Norte,California,6015.0,45,0,0.0
2020-05-31,Del Norte,California,6015.0,45,0,0.0
2020-06-01,Del Norte,California,6015.0,46,0,1.0
