date,county,state,fips,cases,deaths,new_cases
2020-03-21,Siskiyou,California,6093.0,2,0,2.0
2020-03-22,Siskiyou,California,6093.0,2,0,0.0
2020-03-23,Siskiyou,California,6093.0,3,0,1.0
2020-03-24,Siskiyou,California,6093.0,3,0,0.0
2020-03-25,Siskiyou,California,6093.0,3,0,0.0
2020-03-26,Siskiyou,California,6093.0,3,0,0.0
2020-03-27,Siskiyou,California,6093.0,3,0,0.0
2020-03-28,Siskiyou,California,6093.0,3,0,0.0
2020-03-29,Siskiyou,California,6093.0,3,0,0.0
2020-03-30,Siskiyou,California,6093.0,3,0,0.0
2020-03-31,Siskiyou,California,6093.0,3,0,0.0
2020-04-01,Siskiyou,California,6093.0,3,0,0.0
2020-04-02,Siskiyou,California,6093.0,3,0,0.0
2020-04-03,Siskiyou,California,6093.0,3,0,0.0
2020-04-04,Siskiyou,California,6093.0,3,0,0.0
2020-04-05,Siskiyou,California,6093.0,3,0,0.0
2020-04-06,Siskiyou,California,6093.0,4,0,1.0
2020-04-07,Siskiyou,California,6093.0,4,0,0.0
2020-04-08,Siskiyou,California,6093.0,4,0,0.0
2020-04-09,Siskiyou,California,6093.0,4,0,0.0
2020-04-10,Siskiyou,California,6093.0,5,0,1.0
2020-04-11,Siskiyou,California,6093.0,5,0,0.0
2020-04-12,Siskiyou,California,6093.0,5,0,0.0
2020-04-13,Siskiyou,California,6093.0,5,0,0.0
2020-04-14,Siskiyou,California,6093.0,5,0,0.0
2020-04-15,Siskiyou,California,6093.0,5,0,0.0
2020-04-16,Siskiyou,California,6093.0,5,0,0.0
2020-04-17,Siskiyou,California,6093.0,5,0,0.0
2020-04-18,Siskiyou,California,6093.0,5,0,0.0
2020-04-19,Siskiyou,California,6093.0,5,0,0.0
2020-04-20,Siskiyou,California,6093.0,5,0,0.0
2020-04-21,Siskiyou,California,6093.0,5,0,0.0
2020-04-22,Siskiyou,California,6093.0,5,0,0.0
2020-04-23,Siskiyou,California,6093.0,5,0,0.0
2020-04-24,Siskiyou,California,6093.0,5,0,0.0
2020-04-25,Siskiyou,California,6093.0,5,0,0.0
2020-04-26,Siskiyou,California,6093.0,5,0,0.0
2020-04-27,Siskiyou,California,6093.0,5,0,0.0
2020-04-28,Siskiyou,California,6093.0,5,0,0.0
2020-04-29,Siskiyou,California,6093.0,5,0,0.0
2020-04-30,Siskiyou,California,6093.0,5,0,0.0
2020-05-01,Siskiyou,California,6093.0,5,0,0.0
2020-05-02,Siskiyou,California,6093.0,5,0,0.0
2020-05-03,Siskiyou,California,6093.0,5,0,0.0
2020-05-04,Siskiyou,California,6093.0,5,0,0.0
2020-05-05,Siskiyou,California,6093.0,5,0,0.0
2020-05-06,Siskiyou,California,6093.0,5,0,0.0
2020-05-07,Siskiyou,California,6093.0,5,0,0.0
2020-05-08,Siskiyou,California,6093.0,5,0,0.0
2020-05-09,Siskiyou,California,6093.0,5,0,0.0
2020-05-10,Siskiyou,California,6093.0,5,0,0.0
2020-05-11,Siskiyou,California,6093.0,5,0,0.0
2020-05-12,Siskiyou,California,6093.0,5,0,0.0
2020-05-13,Siskiyou,California,6093.0,5,0,0.0
2020-05-14,Siskiyou,California,6093.0,5,0,0.0
2020-05-15,Siskiyou,California,6093.0,5,0,0.0
