date,county,state,fips,cases,deaths,new_cases
2020-04-06,Lake,California,6033.0,2,0,2.0
2020-04-07,Lake,California,6033.0,2,0,0.0
2020-04-08,Lake,California,6033.0,3,0,1.0
2020-04-09,Lake,California,6033.0,3,0,0.0
2020-04-10,Lake,California,6033.0,4,0,1.0
2020-04-11,Lake,California,6033.0,4,0,0.0
2020-04-12,Lake,California,6033.0,4,0,0.0
2020-04-13,Lake,California,6033.0,4,0,0.0
2020-04-14,Lake,California,6033.0,5,0,1.0
2020-04-15,Lake,California,6033.0,5,0,0.0
2020-04-16,Lake,California,6033.0,6,0,1.0
2020-04-17,Lake,California,6033.0,6,0,0.0
2020-04-18,Lake,California,6033.0,6,0,0.0
2020-04-19,Lake,California,6033.0,6,0,0.0
2020-04-20,Lake,California,6033.0,6,0,0.0
2020-04-21,Lake,California,6033.0,6,0,0.0
2020-04-22,Lake,California,6033.0,6,0,0.0
2020-04-23,Lake,California,6033.0,6,0,0.0
2020-04-24,Lake,California,6033.0,6,0,0.0
2020-04-25,Lake,California,6033.0,6,0,0.0
2020-04-26,Lake,California,6033.0,6,0,0.0
2020-04-27,Lake,California,6033.0,6,0,0.0
2020-04-28,Lake,California,6033.0,6,0,0.0
2020-04-29,Lake,California,6033.0,6,0,0.0
2020-04-30,Lake,California,6033.0,7,0,1.0
2020-05-01,Lake,California,6033.0,7,0,0.0
2020-05-02,Lake,California,6033.0,7,0,0.0
2020-05-03,Lake,California,6033.0,7,0,0.0
2020-05-04,Lake,California,6033.0,7,0,0.0
2020-05-05,Lake,California,6033.0,8,0,1.0
2020-05-06,Lake,California,6033.0,8,0,0.0
2020-05-07,Lake,California,6033.0,8,0,0.0
2020-05-08,Lake,California,6033.0,8,0,0.0
2020-05-09,Lake,California,6033.0,8,0,0.0
2020-05-10,Lake,California,6033.0,8,0,0.0
2020-05-11,Lake,California,6033.0,8,0,0.0
2020-05-12,Lake,California,6033.0,8,0,0.0
2020-05-13,Lake,California,6033.0,8,0,0.0
2020-05-14,Lake,California,6033.0,8,0,0.0
